0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
6.659850042959918,-8.719640122577719,2.0554286175512813,5.893679225364184,10.11086065425387,1.3233623606194247,5.149127509285293,-6.1993458274379485,-7.404196887426422,1.1131041817681808,-6.118777229485227,3.5862306836720177,-1.8145016099535938,0.5851266913287312,4.1930161987902395,2.0941019259511124,-2.467976522304029,-0.9716035403511178,-1.9548724885543598,8.03802668846062,1
4.357487707643309,-9.305821642890715,-1.0818552906851824,10.967196396473277,-11.21555961153691,4.292394108384526,-6.267284572659404,2.416962665790407,-5.1451478269171655,-2.0213219509089138,-0.9923028013722737,0.7011900619585318,-4.07739071654077,1.5122679333075575,-3.3282471901540553,1.484974207198444,-2.0666159724291,-1.2556388193031949,0.5498220137816301,-0.8827719019712178,0
1.2195483078905565,-1.814726786324361,-0.28069600491877006,1.7518630274964855,1.6065617290043432,-1.084125222035384,1.7837625069758098,1.7097436580108294,-0.4518848084973918,-0.5415241706750165,1.8366993793788842,-0.01558863436170288,0.5502918804947621,-0.30717595841287126,-0.8456445259668941,-1.5617754580310836,-1.0996209443111753,0.6645289067265633,0.26879804833982635,0.753169085881306,1
5.495705544637835,-8.02783567650637,0.9097434459933309,6.890150206024806,7.46105130921215,-4.0557496817677965,2.3486433673086657,4.183162340192291,1.7253088216947576,-7.245437956286876,3.858495322592289,-3.542951705673682,-7.275056599468159,1.7424435621308294,7.387549393895971,7.849624175499171,6.635260574635923,-4.304861023939722,3.9311708951327855,5.4095347321761835,1
19.963664117831055,-36.120346695541535,-3.186957456304067,2.6848173876217207,-18.021779850053203,1.081047684928576,4.558870308565467,0.7313011314062967,3.277736792405003,-3.463587968045381,-1.1410695896692495,3.901116443636368,-1.3613020193566947,0.4263429066622617,0.32162849637168156,1.9658848621030338,-0.6064146554682512,-0.37541522968589636,1.5047309528709651,-0.4740678107292585,1
17.651689399178526,-32.4015381965657,-1.008391433729271,5.600086269306774,16.211131107051962,-16.413007858385612,2.9067478062279486,13.945720210085444,8.083843521862073,6.669969856750509,-21.18152090417538,-11.754289805990558,-0.10973930934130477,-11.472122745411175,-9.860910805030029,15.022370838642356,-6.570873278370452,-9.113664134492778,17.69949661790286,-1.2203211270039207,0
4.722640041013133,-7.635597363070987,-0.61906406030845,3.497091561845134,5.7930604949734175,3.244324778386376,-2.8372905347123925,-6.80057067992216,2.2990740313061155,5.003368961342092,0.8345960252068029,4.88159567398418,-3.5123914055563095,1.1313791181003223,-4.196794757908342,-5.181801732205631,0.4558473641583704,-3.134793490828662,3.89860701210138,3.4366476799355854,1
5.828853329039498,-9.899994620666561,1.5435694026353033,6.284043828803623,7.604944760066851,-1.7603486977719418,7.859774961478436,-2.6753263139602788,-5.793644784676802,0.1297311786314452,2.7986748966668005,0.9746078327613936,-1.7174814553958213,0.8760750383896093,-3.729096357391819,-2.0275727853859546,1.544921830516486,0.288919670534351,-1.4791958317865397,-3.426875670624607,0
11.414767102763486,-23.117028147932665,-1.0229253398215388,9.51649526674878,15.191044676223033,0.41598789004881953,7.416692004484834,-8.582267853407219,2.1661050038283145,1.0361552577637128,-0.6881320427109519,-5.929650927768163,-4.494076143485195,2.7972765310295893,0.5746629308018967,-6.675884903796734,0.9533426919956758,-10.023874029619856,9.149052821912067,2.0148483803388864,1
11.188147388494825,-19.752085736188647,1.1151224373943627,8.767937404964645,9.848636703872872,-8.09800647820643,22.420764494067864,2.114428582351264,-11.454109462364869,-3.0891452930123227,13.813575474734131,0.4054580220200761,-5.00879145468566,2.752922871802778,-10.437045747018558,-5.971967608891602,3.819845066950663,-0.4167783128708663,-7.620781128255635,-1.6402830706027394,1
