0,1,2,3,4,5,6,7,label
0.943851776806864,1.2523711444525099,14.977908204402517,1.1191788452003586,0.1201806094107413,-6.181507060935409,7.123612069612245,-8.268198604077442,1
0.22978193242906975,1.0587825559441346,11.227879187133906,1.2660758687493936,3.203793509459867,4.71545236191295,1.7266552297542523,-6.564550582723956,1
0.6441605717240148,0.2506206132024914,14.748492730374565,-0.645183105608285,-0.360494456474796,-5.540896975799609,5.154095013334522,-2.6821264799314917,1
0.29066617502333075,0.5101513546709268,30.756646096598452,2.624788291259704,-1.3043525008188857,-6.155202760623112,4.874981997562983,-6.5187762724347,1
0.8659969539193254,0.8457911045368998,27.012021247125528,-1.793441178245078,-6.31034684599124,-13.062468704093455,9.767426534479608,2.8548380964021547,1
0.6959718090790534,-0.038994327491321805,42.04557996272794,6.539491330937036,3.798940152882467,6.827653775338597,0.011316730451624945,-19.78557221517466,0
0.08180660037060596,0.3029335353958358,1.9821357754361535,-0.5081871565738452,-0.243432205352197,0.22997097977096553,-0.15518160011275656,0.2653833014967166,1
0.09386823362277125,0.48215046021094204,25.25976448337128,-1.335720259086182,3.886982284731776,-2.145961180907143,-1.7447738136587603,-4.100462521916735,1
0.49558991950701015,-0.11914226034019712,21.717856681883177,6.786970430129388,2.9958963076945175,-0.03069358719070918,-0.24607546289365034,-14.233426172382856,0
1.430499972540644,2.5320870556234003,18.81858668733544,-1.033286822569651,-0.12448055960905001,-11.923991203296769,11.096147915350329,-7.105183732116443,0
0.18032031819669952,0.005165646401342668,9.211365405092277,-1.7533849874215275,2.208129503924579,2.6791573962922124,-1.4006977944900108,-3.3317958702097386,1
0.6959718090790534,-0.038994327491321805,42.04557996272794,6.539491330937036,3.798940152882467,6.827653775338597,0.011316730451624945,-19.78557221517466,0
1.1514211122518636,1.8800177691590192,15.683039784065187,-1.8182509105858768,0.06507914686597585,-9.071995597270245,7.882605797965942,-5.694660809852845,0
0.06521284523377312,0.03454751056173121,6.053213344077617,-1.4877242420139782,2.884575804839414,3.798975188364498,-4.456694767056355,-3.7615388968828305,1
0.05630752584385471,0.34575348563440683,17.011462552364637,0.1865629250595312,3.821793526206336,2.0120108587827774,-4.228531095046814,-6.813413761394376,1
0.7880191406653774,-0.06336381811834423,27.728126099942205,-2.7034429237956155,-2.820930429758251,-9.886480527549994,10.190527800067755,0.5866114074982492,1
0.06812866898930744,0.21552820698848246,13.783331004988765,-7.754045828349461,7.235382478175648,9.195068472534798,-10.914090697430172,-6.87002386302297,1
1.3069233990943605,1.6663536674500083,26.472370698508588,-1.1069753000033478,2.4551459550905355,-13.474661385306147,13.491796677078481,-14.378779731181437,1
0.44726164046359906,0.6266263202413012,7.39811803836852,0.5007039931466604,-0.9089087139252094,-2.1988173260184003,2.623812039085713,-3.564004298430686,1
0.19283299127612974,0.09523576716551932,14.812935014486674,-4.3168539834672375,-0.7069288678078832,0.1298741750575238,-3.14380045863084,3.1990542700337388,1
0.07298628696950853,0.20969140817125104,15.009818815406259,-0.8720512321673723,4.2051393832623996,6.017298409493639,2.2087925783132674,-5.173139674046324,1
0.49558991950701015,-0.11914226034019712,21.717856681883177,6.786970430129388,2.9958963076945175,-0.03069358719070918,-0.24607546289365034,-14.233426172382856,0
1.2159365922057082,1.6592659294137666,24.681933126651227,-2.552590035670187,1.493072825096028,-12.580743378135809,12.967955412475831,-13.960976604278233,1
0.08320448435550079,0.11116229206448426,6.769137024245189,-1.2024485324193863,-1.4141161031909817,-1.8357335248265076,1.991217937830479,0.5687988359047561,1
0.3505264327710875,1.033323143769116,22.25175417959877,-5.5253848771221,-4.0502211895543105,-8.556031274373213,4.920979561147486,8.518002917274417,1
0.6959718090790534,-0.038994327491321805,42.04557996272794,6.539491330937036,3.798940152882467,6.827653775338597,0.011316730451624945,-19.78557221517466,1
0.7891666146346121,0.6759210691184309,30.253631962800718,0.6921679306965033,-5.4267449801583485,-12.365767824253146,10.049607966164288,-0.9919063435093892,1
0.6962108130044373,-0.03457319773419179,42.37144558943022,6.689316952527023,3.893626598096819,6.565219791931933,0.10907810810960832,-20.087496220365804,0
0.6964836406466092,-0.029611175709514197,42.75716050185682,6.810538379199043,4.029835949911633,6.376213033743543,0.26149237159030375,-20.395531737242738,0
1.4495079816850651,2.5041671781518287,18.508189651238467,-1.2776714751706604,0.4058389332681791,-11.118842576652094,9.856818797046596,-5.339119361973616,1
0.8300483668424884,0.9811827446627377,10.983228433242386,1.0518601719107785,0.48364306253123734,-4.60571141445377,5.308414545564675,-7.6357516680197,1
0.6937109781222434,0.960420887381072,21.598603680973653,-1.2131877509644493,-1.2231786151202881,-5.832150591551615,5.3680244494007425,-4.158403223946835,1
